Shape,Carat,Color,Clarity,Cut,Fluorescence,Polish,Symmetry,Length,Width,Depth,Log_Price
0,0.73,2,1,0,0,2,2,5.72,6.17,3.26,8.371242135931933
0,0.5,6,4,1,0,0,3,4.99,5.28,2.99,7.203405521083095
0,0.54,6,1,0,0,2,3,5.31,5.69,3.12,7.477604243197589
0,1.01,6,7,3,1,0,3,6.32,6.82,4.1,8.255308811785596
0,0.7,0,1,2,0,0,3,5.16,6.29,3.83,7.90100705199242
0,0.82,6,6,3,1,0,3,5.56,6.47,3.92,8.052296499538647
0,0.6,1,1,3,0,0,3,4.76,5.77,3.56,7.398174092970465
0,1.01,1,2,2,0,1,1,6.46,6.62,3.39,8.3030093814735
0,0.7,0,4,3,1,2,3,5.18,5.99,3.78,8.087332926473351
0,0.7,3,1,3,0,0,3,5.29,6.09,3.61,7.671360923190644
0,0.51,0,3,0,0,0,3,4.85,5.58,3.24,7.804251383528112
0,0.46,0,1,0,1,0,3,4.58,5.35,3.13,7.254884810077338
0,0.4,0,6,2,1,2,3,4.67,5.1,3.07,7.413970290190444
0,0.44,0,6,2,0,0,3,4.78,5.17,2.98,7.4360278163518485
0,0.34,0,4,3,1,0,3,3.92,4.78,2.88,6.990256500493881
0,0.91,4,2,0,1,2,3,6.67,7.17,2.94,8.338544879988579
0,1.01,5,2,0,1,0,0,5.75,6.92,4.12,8.381373468273702
0,0.72,2,1,0,0,2,2,6.87,6.75,2.51,8.262300941787448
0,1.01,6,2,1,0,2,3,6.02,6.56,4.25,8.042056410058754
0,0.61,3,1,3,1,2,3,5.13,5.85,3.47,7.578145472419466
0,0.6,3,4,2,0,0,0,5.28,5.8,3.37,7.519149957669823
0,0.64,1,1,2,0,0,3,5.5,5.84,3.48,7.532088143541722
0,0.7,2,0,0,0,0,3,5.03,6.07,3.88,8.065893546964274
0,0.53,6,5,0,0,1,3,4.88,5.77,3.17,7.415776975415394
0,0.53,2,1,0,1,2,3,5.0,5.73,2.82,7.729295674310482
0,0.31,3,6,2,0,0,3,4.11,4.85,2.81,7.1592919047975645
0,0.34,3,4,0,0,1,3,4.48,4.65,2.63,7.071573364211532
0,0.5,1,4,0,1,2,3,4.84,5.69,3.03,7.614312146452
0,0.91,1,7,0,0,2,3,6.5,6.24,3.91,7.970394907191429
0,0.8,5,1,0,0,0,3,5.63,6.44,3.58,7.9817332866918855
0,1.0,3,2,0,0,1,2,5.92,6.89,3.76,8.23403420769204
0,0.76,0,6,0,1,0,3,5.48,6.36,3.79,8.348774539791274
0,0.8,0,4,2,1,0,3,5.38,6.21,3.92,8.36450810375059
0,1.0,3,7,0,0,2,3,6.09,6.56,3.7,8.393442383980062
0,0.59,5,4,0,0,2,2,5.37,5.84,3.22,7.708859601047175
0,0.5,3,1,0,0,2,3,4.33,5.38,3.36,7.064759027791802
0,0.4,3,2,3,0,2,3,4.41,4.8,3.02,6.984716320118266
0,0.31,1,6,2,1,2,3,4.01,4.77,2.77,7.249215057114389
0,0.91,4,2,1,1,2,3,6.29,6.25,3.54,7.892452043520352
0,0.5,1,1,0,1,2,3,4.69,5.39,3.25,7.660585461703256
0,0.72,5,2,0,1,2,3,5.29,6.07,3.79,7.824046010856292
0,0.71,1,7,1,1,2,1,5.71,5.65,3.76,8.155649270366002
0,0.81,4,3,1,0,0,0,5.57,6.5,3.73,8.159946655578548
0,0.7,4,4,3,1,0,3,5.09,6.03,3.77,8.212839584676484
0,0.82,2,1,0,0,1,2,6.43,6.94,2.85,8.339739766019143
0,0.7,0,2,3,0,0,3,5.52,5.85,3.47,7.724004656676065
0,0.91,0,2,3,0,0,0,5.53,6.55,4.01,8.132118772955806
0,0.52,1,0,0,0,2,3,4.59,5.48,3.45,7.419380582918692
0,0.56,1,4,0,1,2,3,5.01,5.68,3.41,7.897668150726906
0,0.59,3,1,0,1,1,2,5.78,5.36,3.16,7.743269700829004
0,1.0,3,2,0,0,1,2,5.92,6.89,3.76,8.23403420769204
0,0.93,2,7,0,1,2,2,5.94,7.39,3.88,8.19450550976564
0,0.52,3,4,0,1,0,3,4.84,5.57,3.33,7.848153086199526
0,0.58,3,5,0,1,1,2,4.74,5.74,3.58,7.939871576361883
0,0.54,0,5,0,0,1,3,4.84,5.6,3.22,7.9355873855892
0,1.0,3,2,2,0,0,3,5.99,6.88,3.99,8.39773375137891
0,0.3,0,3,0,1,0,3,4.05,4.75,2.72,7.183111701743281
0,0.51,3,4,2,0,0,0,4.58,5.58,3.36,7.4977617006225685
0,0.7,1,2,3,1,0,3,4.9,5.96,3.72,7.737616282857904
0,0.5,6,1,0,1,0,2,5.0,5.36,3.13,7.055312843339752
0,0.51,0,6,0,0,0,0,4.95,5.44,3.19,7.821242083523558
0,0.5,6,6,2,1,0,3,4.38,5.44,3.15,7.278628942320682
0,0.9,4,2,0,1,0,3,6.15,6.79,3.52,8.389359819906353
0,0.8,4,2,0,0,2,3,6.0,6.4,3.48,8.035602692918582
0,0.83,2,2,2,0,2,3,5.65,6.41,3.77,8.169902647359145
0,0.71,5,2,0,1,0,3,5.59,6.28,3.59,7.643961949002529
0,0.5,0,6,0,0,2,3,4.57,5.38,3.43,7.323170717943469
0,0.5,4,4,2,1,0,3,4.71,5.58,3.22,7.498315870766981
0,0.32,2,6,2,1,0,3,4.08,4.84,2.86,7.242082359256962
0,0.91,3,2,0,1,0,0,5.8,6.7,3.9,8.345692873253865
0,0.5,0,4,0,0,2,0,4.98,5.25,3.29,7.454141078146678
0,0.34,1,6,2,1,0,0,4.14,4.9,2.91,7.341483852363161
0,0.81,5,4,0,1,0,0,5.34,6.4,3.97,8.014004994779459
0,0.7,3,4,0,1,0,3,4.94,6.03,3.73,7.9599745280805365
0,0.9,3,2,0,0,2,3,5.73,6.49,4.03,7.962415680121064
0,0.35,5,0,0,1,2,0,4.23,4.92,3.0,7.109062135687172
0,0.64,1,0,0,1,2,3,5.52,6.06,3.42,8.14902386805177
0,0.7,7,4,2,0,2,3,5.43,6.18,3.56,7.608374474380783
0,0.51,2,6,0,1,0,3,4.81,5.5,3.3,7.717796211013582
0,0.7,1,4,3,0,2,3,5.29,6.11,3.69,8.219056661060598
0,0.73,0,1,0,1,2,3,5.56,6.08,3.65,8.35608503102148
0,0.8,0,7,0,1,1,2,5.89,6.25,3.73,8.035602692918582
0,0.51,5,5,0,1,0,3,4.54,5.48,3.53,7.501634457883413
0,0.3,1,5,2,0,2,3,4.22,4.62,2.73,7.232733136177615
0,0.9,3,7,2,1,0,3,5.68,6.77,3.91,8.3133619511344
0,0.5,1,5,0,0,0,3,4.89,5.34,3.34,7.323170717943469
0,0.41,0,2,1,0,0,3,4.34,5.25,3.01,7.087573705557973
0,0.28,0,3,0,1,0,0,3.82,4.47,2.75,7.213031659834869
0,1.0,4,2,0,1,0,3,6.26,6.62,3.99,8.129174996911793
0,0.72,4,3,0,0,0,3,5.75,6.17,3.43,8.231376045573969
0,0.72,1,1,0,0,1,2,6.16,6.73,2.69,8.32069157104845
0,0.4,0,1,1,0,0,3,4.9,4.85,2.76,7.1284959456800365
0,1.0,5,4,0,1,2,3,6.35,6.54,4.05,8.348301054933943
0,1.01,3,2,0,1,0,3,5.63,6.71,4.2,8.406708458240965
0,0.71,2,7,2,1,0,3,4.87,6.05,3.88,7.77485576666552
0,0.35,6,1,0,0,1,2,4.55,5.03,2.51,6.669498089857879
0,0.75,3,1,0,1,0,0,5.55,6.44,3.72,8.245384468120747
0,0.55,4,3,3,0,0,3,4.68,5.68,3.49,7.429520842786462
0,0.7,4,4,0,1,2,2,5.67,6.09,3.43,8.250358951477294
0,0.64,0,3,0,1,2,0,5.34,6.16,3.3,7.987524479848767
0,0.61,3,4,2,1,2,2,5.2,5.95,3.48,7.590346945602565
0,0.72,2,1,0,1,0,3,5.42,6.27,3.57,7.872836175025724
0,0.71,6,1,3,0,2,3,4.99,6.02,3.67,7.886457270977689
0,0.71,5,4,0,0,2,3,5.63,6.49,2.97,8.189522110748094
0,0.9,5,4,0,1,2,2,6.09,6.28,3.65,8.343077871169383
0,0.9,1,7,1,0,0,3,5.79,6.24,4.12,7.905441649060286
0,0.57,1,2,0,1,1,1,5.59,6.64,2.47,7.647786045440933
0,0.51,3,4,2,1,0,3,4.7,5.58,3.24,7.814399633804487
0,0.7,0,4,2,1,0,2,5.27,6.0,3.63,7.902117546276448
0,0.33,2,4,0,1,0,3,4.41,4.8,2.83,6.892641641172089
0,0.52,1,5,0,0,2,3,4.96,5.71,3.38,7.932003152361385
0,0.5,5,2,0,0,2,0,4.78,5.62,3.22,7.133295954896068
0,0.4,5,4,3,1,2,3,4.28,5.13,3.12,7.083387847625295
0,0.72,4,4,0,0,0,3,5.48,5.82,3.57,7.872836175025724
0,0.7,3,1,3,0,2,3,5.19,5.84,3.64,7.987184748233473
0,0.9,7,1,0,1,2,3,5.84,6.57,3.98,8.084562415235304
0,0.51,3,6,1,0,2,3,4.77,5.61,3.2,7.288244401020124
0,0.51,2,0,0,0,0,0,4.65,5.53,3.34,7.5256399750415355
0,0.5,1,4,0,0,0,3,4.8,5.67,3.28,7.688455356549944
0,0.7,2,1,0,0,2,3,5.16,6.12,3.71,7.845024417241484
0,0.5,0,3,0,0,0,3,4.71,5.57,3.18,7.784473235736469
0,0.71,1,6,3,1,0,3,5.18,6.18,3.75,8.222553638396958
0,0.71,0,5,3,1,0,3,5.17,6.1,3.65,8.30671904320269
0,0.83,5,1,0,1,2,2,6.05,6.75,3.42,8.100464891029363
0,0.7,0,5,0,0,0,3,5.07,6.09,3.8,8.120886021092838
0,0.54,0,7,2,1,0,3,5.25,5.32,3.42,7.271703706887368
0,0.7,0,1,0,0,0,3,5.34,6.21,3.63,8.162801353492073
0,0.83,0,2,0,0,0,3,6.03,6.48,3.66,8.30795254527102
0,0.8,0,1,0,0,1,3,5.42,6.33,3.85,8.418697944667139
0,0.7,6,4,1,1,0,0,5.34,6.34,3.59,7.8119734296220225
0,0.51,5,1,1,1,2,3,4.84,5.48,3.13,7.204892510204673
0,0.75,0,6,0,0,0,3,5.63,6.39,3.62,8.337348564497175
0,1.0,7,2,0,0,0,3,6.2,6.78,3.66,8.37655086161377
0,0.5,4,2,1,1,2,3,4.51,5.36,3.51,7.129297548929373
0,0.7,1,6,0,1,0,3,5.1,6.05,3.73,8.145259566516865
0,0.44,2,1,0,0,2,1,4.74,5.68,2.73,7.060476365999801
0,0.71,4,7,2,0,0,3,5.02,6.12,3.81,7.652545692693921
0,1.01,7,1,2,0,0,0,5.82,6.76,4.17,8.310169021981912
0,0.8,2,4,0,1,1,2,5.8,6.08,3.73,8.250097752572845
0,0.6,7,4,1,0,0,3,5.42,5.62,3.19,7.201916317531627
0,0.5,0,4,0,0,0,2,4.75,5.45,3.18,7.698936199813447
0,0.52,5,2,0,0,0,3,4.77,5.66,3.34,7.389563953677635
0,0.51,6,4,0,0,0,3,4.6,5.48,3.4,7.556427969440253
0,0.31,3,6,0,1,2,3,4.38,4.55,2.64,7.1252830915107115
0,0.8,4,0,3,0,0,3,5.37,6.11,3.78,8.414717399827001
0,0.91,5,7,2,0,0,3,5.27,6.6,3.81,7.948031990637284
0,1.0,2,2,2,0,2,3,6.01,6.76,3.95,8.390041405755754
0,0.6,0,4,3,1,0,3,5.09,5.9,3.52,7.839131648274333
0,0.5,3,1,0,0,0,0,4.6,5.48,3.22,7.401231264413015
0,0.27,2,3,0,1,1,2,4.3,4.91,2.13,7.129297548929373
0,0.7,2,3,0,1,0,0,5.26,5.94,3.54,8.042056410058754
0,0.28,4,3,0,1,1,1,4.08,4.31,2.56,7.10085190894405
0,0.34,3,1,0,1,2,2,4.16,4.79,2.96,7.20414929203594
0,0.51,1,3,3,1,0,0,5.02,5.39,3.22,7.499423290592229
0,0.84,4,2,0,0,1,2,5.97,6.92,3.56,8.084254106307318
0,0.42,1,5,2,0,0,0,4.51,5.34,3.1,7.2909747781429814
0,0.33,2,5,3,1,0,3,4.35,4.75,2.8,7.311218384419629
0,1.0,3,2,0,1,0,0,6.0,7.0,4.0,8.30325712085294
0,0.71,0,1,0,0,2,2,5.42,5.96,3.61,8.30671904320269
0,1.0,6,2,2,1,2,3,5.8,7.05,4.09,8.052933036797567
0,0.62,2,7,0,0,0,3,5.43,5.73,3.46,7.218176838403408
0,0.57,6,7,0,1,1,1,6.13,5.73,2.62,6.99117688712121
0,0.7,2,3,2,1,0,3,5.31,6.18,3.57,8.273336598504486
0,0.54,0,3,0,0,0,2,4.72,5.61,3.46,7.457609289715606
0,0.75,4,5,2,0,0,0,5.71,6.18,3.6,8.364042011922063
0,0.8,2,1,3,0,2,3,5.09,6.39,3.88,8.348301054933943
0,0.73,2,4,0,0,0,3,5.51,6.08,3.68,8.074337694089515
0,0.5,1,4,0,0,2,3,4.72,5.5,3.18,7.614312146452
0,0.72,0,1,3,0,2,3,5.25,6.3,3.72,8.231376045573969
0,1.0,5,2,0,1,0,3,6.3,6.75,3.88,8.361708288575842
0,0.35,0,0,3,1,0,3,4.16,4.92,2.92,7.449498005382849
0,0.8,2,6,2,0,0,3,5.38,6.4,3.69,8.296546520300614
0,0.51,4,2,0,0,0,3,5.12,5.39,2.97,7.354362330421477
0,0.46,5,3,0,0,0,3,4.69,5.35,3.15,7.490529402060711
0,0.9,3,2,3,0,2,3,5.7,6.55,3.97,7.9909154630913255
0,0.51,3,5,0,0,2,3,5.13,5.63,3.01,7.695757990554761
0,0.31,2,1,0,1,0,3,4.2,4.5,2.7,7.038783541388542
0,0.41,1,5,3,0,0,3,4.3,5.13,3.08,7.153833801578843
0,0.59,4,6,0,0,0,3,5.2,5.51,3.03,7.67368812926773
0,0.7,7,2,0,1,0,3,5.55,6.1,3.45,7.886457270977689
0,0.71,1,4,2,1,2,3,5.09,6.1,3.76,8.24301946898925
0,0.88,2,2,0,0,2,3,6.19,6.56,3.51,8.29853954537488
0,0.3,1,6,2,1,0,0,4.14,4.69,2.74,7.215975002651466
0,0.5,3,5,0,0,1,2,5.4,5.94,2.77,7.784473235736469
0,1.02,6,2,2,1,0,3,5.95,6.97,4.21,8.31581113188354
0,0.7,3,1,0,1,0,3,5.12,6.07,3.74,7.784057002639929
0,0.92,3,2,2,1,2,3,6.29,6.39,3.75,8.410053315858335
0,0.9,4,2,1,1,2,3,6.37,6.31,3.57,7.882314918980268
0,0.7,0,2,0,1,0,3,5.37,6.08,3.8,8.041091003708633
0,0.7,5,4,0,1,0,0,5.13,6.07,3.6,7.686162303492906
0,0.71,1,7,0,0,2,2,5.42,5.78,3.6,7.833203948641057
0,0.72,2,2,0,0,1,2,5.77,6.24,3.52,8.217978203150732
0,0.37,4,2,3,1,2,2,8.31,5.44,3.74,6.802394763324311
0,0.98,4,1,0,1,1,2,6.68,6.79,3.17,8.338305731356565
0,0.31,3,4,2,0,0,3,3.94,4.67,2.77,7.007600613951853
0,0.4,6,1,3,1,2,2,4.95,4.63,3.01,6.792344427470809
0,0.5,3,4,3,0,0,2,4.71,5.32,3.34,7.298445101508147
0,0.7,2,2,3,1,0,3,5.36,6.01,3.59,7.6236419465115715
0,0.7,4,4,3,1,0,3,5.04,6.01,3.76,8.061802274538348
0,0.73,5,3,2,1,0,3,5.48,6.36,3.71,8.200288260287554
0,0.61,2,0,0,1,0,3,4.94,5.91,3.53,8.266935347610456
0,0.71,2,1,0,1,2,3,5.77,6.4,3.32,8.375860015299594
0,0.38,5,2,0,1,2,2,4.28,5.08,2.92,7.1180162044653335
0,0.73,2,4,0,1,0,3,5.67,6.2,3.42,8.074337694089515
0,0.7,0,4,3,1,0,3,5.39,6.05,3.59,8.395251520610994
0,0.7,2,2,0,1,0,2,5.13,6.01,3.71,7.695757990554761
0,1.0,5,7,3,0,0,3,5.6,6.73,4.27,8.15708378502887
0,0.5,2,1,0,0,0,3,4.86,5.3,2.98,7.60339933974067
0,0.7,0,3,0,0,0,3,5.0,6.02,3.72,8.200013648175434
0,0.5,1,1,0,0,0,3,4.67,5.41,3.32,7.824046010856292
0,0.53,3,4,2,1,0,3,4.71,5.61,3.3,7.8528278122817445
0,0.72,3,2,0,1,1,2,5.62,6.22,3.54,7.861341795599989
0,0.81,4,2,0,1,0,3,6.21,6.51,3.54,8.223627175805483
0,0.85,1,2,0,1,2,2,7.34,6.64,3.16,8.264620829411216
0,0.7,6,3,2,1,0,3,5.69,6.03,3.57,7.887208585813932
0,0.47,3,7,0,0,1,1,5.07,5.71,2.44,6.668228248417403
0,0.7,5,1,0,0,0,0,5.18,6.12,3.74,7.671826797878781
0,0.51,2,3,3,0,0,3,4.6,5.51,3.32,7.321188556739478
0,0.72,1,6,3,0,0,3,5.32,6.21,3.71,8.07246736935477
0,0.7,6,2,3,0,0,3,5.27,6.09,3.59,7.491087593534876
0,0.53,3,5,2,0,0,3,4.74,5.59,3.3,7.597897950521784
0,0.4,0,6,0,0,0,3,4.72,5.18,2.91,7.206377291472252
0,0.3,3,3,1,1,0,3,4.31,4.69,2.66,7.0925737159746784
0,0.45,4,3,2,0,0,3,4.75,5.03,2.93,7.258412150595307
0,0.51,4,2,3,1,2,3,4.58,5.57,3.51,7.148345743900068
0,0.34,1,5,3,1,0,3,4.28,4.78,2.83,7.432483807917119
0,0.52,3,3,0,1,0,0,4.85,5.64,3.26,7.884199933676039
0,0.52,4,4,0,1,0,3,5.03,5.57,3.3,7.59488438721652
0,1.0,6,2,0,0,2,3,6.6,6.51,3.65,8.415824697027949
0,0.32,0,2,0,1,1,2,4.54,4.75,2.59,7.113142108707088
0,0.8,2,2,0,1,1,2,6.21,6.46,3.32,8.135346948906706
0,0.25,0,2,0,1,1,0,4.0,4.17,2.35,6.617402977974478
0,0.86,6,4,0,1,0,3,5.99,6.41,3.61,8.05356916913454
0,0.41,3,3,0,1,2,3,4.76,5.05,2.84,7.175489713624222
0,0.75,5,4,3,0,2,3,5.24,6.24,3.68,7.954723334497908
0,0.42,3,4,0,0,0,3,4.62,5.21,2.99,7.163946684342547
0,0.58,0,2,0,0,1,2,5.16,5.66,3.26,7.395721608602045
0,0.55,0,3,0,0,0,3,4.87,5.75,3.44,8.163371316459912
0,0.5,3,4,3,1,0,0,4.64,5.47,3.29,7.794411205726601
0,0.41,4,1,0,1,2,2,4.5,5.32,2.66,7.221105098182496
0,0.73,4,4,0,1,0,0,5.21,6.25,3.78,7.8868329989550565
0,0.5,3,5,3,1,0,0,4.73,5.62,3.34,7.913886714856082
0,0.5,0,2,0,0,0,3,4.97,5.45,3.12,7.327123292259293
0,0.5,4,4,0,1,0,3,5.02,5.49,3.07,7.555905093611346
0,0.7,1,1,0,0,2,2,4.9,6.17,3.8,8.025189321890835
0,0.53,2,3,0,1,2,0,4.86,5.76,3.37,7.938445551164788
0,0.33,2,2,3,1,1,2,8.31,5.44,3.74,6.727431724850855
0,0.7,3,2,0,1,0,3,5.2,6.03,3.6,7.614805364711073
0,0.7,3,1,0,1,2,3,5.33,6.07,3.71,7.784057002639929
0,0.5,1,5,0,1,0,3,5.14,5.49,2.97,7.845024417241484
0,0.51,2,5,3,0,0,0,4.87,5.58,3.29,8.021584533455107
0,0.38,2,1,0,0,2,1,4.79,4.92,2.92,7.329093736246592
0,0.54,5,3,0,1,0,3,4.92,5.53,3.33,7.583247524303362
0,0.53,0,5,0,0,2,3,4.86,5.59,3.28,7.886457270977689
0,0.51,0,4,3,1,1,2,4.58,5.59,2.97,7.3796321526095525
0,0.51,0,1,0,1,0,3,4.68,5.59,3.39,7.612336837167746
0,0.71,0,6,3,0,0,3,5.28,6.17,3.65,8.104703468371108
0,0.5,6,2,1,0,0,3,4.76,5.11,3.42,7.086737934510577
0,0.52,5,5,0,0,0,3,4.73,5.64,3.31,7.5406215286571525
0,0.71,2,2,2,1,0,3,5.63,6.07,3.53,7.686162303492906
0,0.7,0,4,0,1,0,3,5.63,6.17,3.48,8.354438940114811
0,0.91,2,7,0,0,2,2,6.19,6.46,3.84,8.257385655730436
0,0.5,0,4,0,0,2,2,4.68,6.08,2.75,7.789040401657477
0,0.5,5,2,3,1,2,3,4.16,5.35,3.41,7.198183577101943
0,1.0,0,7,0,1,0,3,6.38,6.95,3.67,8.152198015861787
0,0.76,2,2,0,0,2,3,5.38,6.47,3.65,8.069342366811636
0,0.58,3,1,0,0,1,2,5.71,5.99,2.48,7.713784616598755
0,0.7,5,7,1,0,0,3,5.54,5.94,3.55,7.796880342783522
0,0.51,0,5,0,0,0,3,5.11,5.61,3.15,7.893198869544609
0,0.5,1,1,0,1,2,3,5.45,5.6,2.76,7.510430556378006
0,0.4,1,1,2,1,0,3,4.68,4.98,2.88,7.145196134997171
0,0.7,3,4,0,0,2,1,6.56,6.59,2.57,8.164510268747042
0,0.77,1,1,0,1,1,2,5.72,6.31,3.45,8.333991247194975
0,0.5,0,6,0,1,2,3,4.89,5.54,3.15,7.724004656676065
0,0.51,0,3,3,1,0,0,4.76,5.62,3.31,8.021584533455107
0,0.3,2,1,0,1,2,3,4.57,3.68,2.87,6.859614903654202
0,1.0,6,2,0,0,0,0,5.78,6.87,3.99,8.312135107648412
0,0.9,4,2,0,1,2,0,5.73,6.64,3.93,8.356554845453426
0,0.5,3,4,0,1,0,3,4.79,5.42,3.09,7.614312146452
0,1.04,2,7,0,0,1,2,6.84,6.86,3.68,8.404696160189092
0,0.9,5,2,0,1,0,0,5.58,6.71,3.93,8.217978203150732
0,1.01,5,2,3,1,0,3,6.03,6.9,4.15,8.333270353255308
0,0.72,2,4,0,1,0,3,5.26,6.13,3.82,7.988882253309227
0,0.73,4,2,0,0,2,2,5.57,6.72,3.52,7.875119281040293
0,0.5,2,6,3,0,0,3,4.75,5.51,3.28,8.076515327552329
0,0.7,0,6,2,1,2,3,5.07,5.96,3.77,8.361941906144946
0,1.01,6,2,0,0,2,3,6.68,7.15,3.64,8.41316512099219
0,0.5,4,0,0,1,0,3,5.14,5.52,2.99,7.618742377670413
0,0.54,1,4,2,1,0,3,4.93,5.6,3.29,7.79770203551669
0,0.7,3,3,3,1,0,3,5.66,5.8,3.66,8.245384468120747
0,0.45,2,1,1,1,0,3,4.44,5.5,3.12,7.142827401161621
0,0.75,2,4,0,1,0,3,5.32,6.17,3.67,8.101374671228582
0,0.7,1,6,0,0,2,0,4.98,6.01,3.87,8.00736706798333
0,0.5,7,4,0,0,0,3,4.76,5.53,3.11,7.3343293503005365
0,0.5,0,1,3,1,0,3,4.83,5.47,3.21,7.649216319820633
0,0.31,1,2,2,1,0,3,4.04,4.78,2.76,7.074963197966044
0,0.58,0,2,0,0,2,3,5.12,5.71,3.33,7.426549072397305
0,0.91,3,1,0,1,0,0,5.9,6.8,4.0,8.332308352219117
0,0.5,4,3,0,1,0,3,4.59,5.46,3.26,7.784057002639929
0,0.5,3,4,0,1,0,3,4.7,5.54,3.35,7.808729306744399
0,0.3,2,6,1,1,0,3,4.21,4.66,2.64,7.16703787691222
0,0.4,3,2,2,0,0,3,4.6,5.06,2.93,6.984716320118266
0,0.54,7,2,0,1,0,0,4.75,5.63,3.37,7.292337176173877
0,0.6,0,1,3,0,2,3,4.95,5.88,3.6,7.534228326274089
0,0.7,3,4,2,1,2,2,5.0,6.02,3.71,7.8399193600125825
0,0.91,3,1,2,0,0,3,5.43,6.57,3.98,8.201111644442758
0,0.4,1,6,2,1,2,3,4.23,5.19,3.0,7.400009517162692
0,0.9,0,7,3,0,2,2,6.63,5.53,3.93,8.048149101665201
0,0.41,6,0,0,1,0,3,4.29,5.06,3.13,6.999422467507961
0,0.89,6,2,0,1,1,1,5.67,6.28,3.84,8.024207485778577
0,0.6,0,0,3,1,0,3,4.8,5.72,3.55,8.060224240440958
0,0.5,2,6,2,1,2,0,4.67,5.48,3.3,7.937374696163295
0,1.01,5,2,3,0,2,3,6.03,6.79,4.02,8.316789127071518
0,0.88,7,3,3,0,0,3,5.85,6.49,3.93,7.978310969867722
0,0.53,1,1,0,0,0,3,4.73,5.59,3.34,7.718685495198466
0,1.0,6,4,0,1,2,3,6.2,6.81,4.13,8.406261630708956
0,0.52,1,2,0,0,2,2,5.18,5.55,3.1,7.430114138561801
0,0.3,1,5,2,1,0,3,4.06,4.8,2.76,7.337587743538596
0,0.5,4,2,1,1,2,3,4.51,5.36,3.51,7.080026499922591
0,0.51,6,4,0,0,0,3,4.87,5.62,3.24,7.195187320178709
0,0.6,1,1,1,0,0,3,5.23,5.94,3.37,7.470793774195062
0,0.51,7,4,0,1,0,3,4.67,5.4,3.25,7.474204806496124
0,0.5,0,3,2,1,0,3,4.81,5.61,3.23,8.00202481821611
0,0.3,1,2,0,1,0,2,4.22,4.58,2.55,6.910750787961936
0,0.72,0,4,0,0,0,3,5.21,6.1,3.85,7.952615111651
0,0.7,3,1,0,1,2,2,5.99,6.08,3.3,8.142354276849835
0,0.9,4,2,2,0,2,3,5.96,6.56,3.81,8.403800504061147
0,0.51,5,1,0,1,0,3,4.87,5.35,3.22,7.322510433997394
0,0.91,2,2,3,1,0,0,6.28,6.6,3.96,7.994632311431825
0,0.6,7,4,1,0,0,3,5.42,5.62,3.19,7.347943823148687
0,0.33,5,5,1,1,2,3,4.44,4.8,2.73,6.881411303642535
0,0.5,2,2,0,1,0,3,4.53,5.48,3.33,7.358193752733032
0,0.5,0,2,0,1,1,2,4.69,5.36,3.21,7.429520842786462
0,0.5,4,1,0,0,2,3,4.75,5.17,3.39,7.38770923908104
0,0.82,2,7,2,1,1,2,8.31,5.44,3.74,7.784473235736469
0,0.7,5,0,2,1,0,0,5.14,6.11,3.75,8.22389538017882
0,0.9,3,1,3,1,0,3,5.61,6.33,3.93,8.349011198176003
0,0.5,0,1,0,0,2,3,4.6,5.5,3.33,7.470224135899966
0,0.77,4,2,0,1,0,3,5.78,6.29,3.53,7.893945138235959
0,0.37,1,2,0,1,2,2,4.77,5.18,2.6,7.318539548567902
0,0.88,7,2,0,1,1,2,6.06,7.05,3.53,7.6577552711348655
0,0.7,3,6,2,0,0,3,5.32,5.76,3.56,8.146129510025405
0,0.29,4,3,3,1,2,3,4.08,4.43,2.58,7.077498053569231
0,0.5,6,2,1,0,0,3,4.76,5.11,3.42,7.135687347028144
0,0.43,2,6,3,1,2,3,4.47,5.17,3.17,7.358830898342354
0,0.42,1,3,0,1,1,2,4.78,5.07,2.86,7.509335266016592
0,0.7,1,3,3,1,0,3,5.65,5.99,3.63,8.039157390473237
0,0.9,2,7,1,0,2,2,5.77,6.46,3.92,7.988203597022576
0,0.8,2,4,0,0,0,0,5.23,6.29,3.8,8.288031567776464
0,0.91,3,2,2,0,0,0,6.17,6.5,3.81,8.00202481821611
0,0.73,1,5,1,1,0,3,5.7,6.15,3.52,8.327000740241713
0,0.89,6,2,0,1,2,2,6.09,6.51,3.62,8.421122722665503
0,0.51,5,2,0,1,0,3,5.21,5.48,3.13,7.226209010100671
0,0.4,0,4,0,1,0,3,4.41,5.06,2.81,7.1316985104669115
0,0.7,0,6,0,0,0,3,5.04,6.04,3.88,7.96102146588337
0,1.01,5,2,0,0,2,3,6.55,6.8,3.86,8.327726166461412
0,0.53,3,1,0,1,2,1,5.24,5.84,2.91,7.181591944611865
0,0.78,7,1,0,0,2,2,6.09,6.34,3.19,7.917536353943631
0,0.73,2,4,0,0,0,3,5.33,6.35,3.59,8.074337694089515
0,0.5,1,3,2,0,0,3,4.57,5.56,3.24,7.349230824613334
0,0.5,2,2,0,0,2,3,4.8,5.58,3.28,7.288927694521257
0,0.46,6,3,0,1,0,3,4.5,5.25,3.22,7.050122520269059
0,0.71,2,7,2,1,0,3,4.87,6.05,3.88,7.906178840394815
0,0.54,5,4,0,0,0,2,4.75,5.76,3.43,7.584773077612199
0,0.51,4,4,0,0,2,3,5.06,5.36,3.22,7.639642287858013
0,0.7,2,1,0,0,0,3,5.22,6.08,3.69,7.845024417241484
